ORIG,DEST,ROUTE,DIST,TIME,FREQ,COUNT
BDL,APF,BDL_APF,2782.72475,3.25,0.00043390222736476716,1
BDL,LTN,BDL_LTN,5437.016049999999,6.35,0.00043390222736476716,1
BDL,PBI,BDL_PBI,2154.8278833333334,2.5166666666666666,0.00043390222736476716,2
BDL,PNE,BDL_PNE,642.16725,0.75,0.00043390222736476716,1
BDR,ORH,BDR_ORH,428.1115,0.5,0.00043390222736476716,1
BDS,RMI,BDS_RMI,770.6007,0.9,0.00043390222736476716,1
BDS,TAR,BDS_TAR,271.1372833333333,0.31666666666666665,0.00043390222736476716,1
BEC,BOS,BEC_BOS,2483.0467,2.9,0.00043390222736476716,1
BEC,HPN,BEC_HPN,2240.4501833333334,2.6166666666666667,0.00043390222736476716,1
BEC,ICT,BEC_ICT,228.32613333333333,0.26666666666666666,0.00043390222736476716,1
BED,ASE,BED_ASE,3282.188166666667,3.8333333333333335,0.00043390222736476716,1
BED,AUS,BED_AUS,3496.2439166666663,4.083333333333333,0.00043390222736476716,1
BED,BCN,BED_BCN,5294.312216666666,6.183333333333334,0.00043390222736476716,1
BED,BDL,BED_BDL,313.9484333333333,0.36666666666666664,0.00043390222736476716,1
BED,BFI,BED_BFI,4509.441133333333,5.266666666666667,0.00043390222736476716,2
BED,BHB,BED_BHB,813.41185,0.95,0.00043390222736476716,2
BED,BLM,BED_BLM,699.2487833333333,0.8166666666666667,0.00043390222736476716,1
BED,BMA,BED_BMA,5593.990266666667,6.533333333333333,0.00043390222736476716,1
BED,BOS,BED_BOS,428.1115,0.5,0.00043390222736476716,3
BED,BQH,BED_BQH,5037.445316666666,5.883333333333333,0.00043390222736476716,2
BED,CHO,BED_CHO,956.1156833333333,1.1166666666666667,0.00043390222736476716,1
BED,CIA,BED_CIA,6107.724066666667,7.133333333333334,0.00043390222736476716,1
BED,CMH,BED_CMH,1241.52335,1.45,0.00043390222736476716,1
BED,FOK,BED_FOK,371.02996666666667,0.43333333333333335,0.00043390222736476716,1
BED,FRG,BED_FRG,542.2745666666666,0.6333333333333333,0.00043390222736476716,2
BED,GED,BED_GED,913.3045333333333,1.0666666666666667,0.00043390222736476716,1
BED,GVA,BED_GVA,5622.531033333333,6.566666666666666,0.00043390222736476716,1
BED,HPN,BED_HPN,570.8153333333332,0.6666666666666666,0.00043390222736476716,4
BED,IAD,BED_IAD,870.4933833333332,1.0166666666666666,0.00043390222736476716,3
BED,ICT,BED_ICT,2483.0467,2.9,0.00043390222736476716,1
BED,JFK,BED_JFK,585.0857166666666,0.6833333333333333,0.00043390222736476716,1
BED,LGA,BED_LGA,670.7080166666666,0.7833333333333333,0.00043390222736476716,1
BED,LTN,BED_LTN,5094.52685,5.95,0.00043390222736476716,1
BED,MDW,BED_MDW,1740.9867666666664,2.033333333333333,0.00043390222736476716,2
BED,MMU,BED_MMU,627.8968666666666,0.7333333333333333,0.00043390222736476716,2
BED,NHT,BED_NHT,5037.445316666666,5.883333333333333,0.00043390222736476716,2
BED,OMA,BED_OMA,2340.3428666666664,2.7333333333333334,0.00043390222736476716,1
BED,ORD,BED_ORD,1726.7163833333332,2.0166666666666666,0.00043390222736476716,1
BED,PBI,BED_PBI,2440.23555,2.85,0.00043390222736476716,3
BED,PHL,BED_PHL,841.9526166666666,0.9833333333333333,0.00043390222736476716,1
BED,PIE,BED_PIE,2297.531716666667,2.6833333333333336,0.00043390222736476716,1
BED,PLS,BED_PLS,3053.862033333333,3.5666666666666664,0.00043390222736476716,1
BED,PVU,BED_PVU,3738.840433333333,4.366666666666666,0.00043390222736476716,1
BED,QTC,BED_QTC,4980.363783333333,5.816666666666666,0.00043390222736476716,1
BED,RDU,BED_RDU,1227.2529666666667,1.4333333333333333,0.00043390222736476716,1
BED,RKV,BED_RKV,3667.4885166666663,4.283333333333333,0.00043390222736476716,1
BED,SJC,BED_SJC,4937.552633333333,5.766666666666667,0.00043390222736476716,1
BED,SSI,BED_SSI,1869.4202166666664,2.183333333333333,0.00043390222736476716,1
BED,STN,BED_STN,5137.338,6.0,0.00043390222736476716,1
BED,SUA,BED_SUA,2054.9352,2.4,0.00043390222736476716,1
BED,SZG,BED_SZG,6278.968666666666,7.333333333333333,0.00043390222736476716,1
BED,TEB,BED_TEB,799.1414666666666,0.9333333333333333,0.00043390222736476716,18
BED,VNY,BED_VNY,4523.711516666666,5.283333333333333,0.00043390222736476716,1
BED,YQX,BED_YQX,1526.9310166666664,1.7833333333333332,0.00043390222736476716,2
BEH,CLT,BEH_CLT,1084.5491333333332,1.2666666666666666,0.00043390222736476716,1
BER,AMS,BER_AMS,884.7637666666667,1.0333333333333334,0.00043390222736476716,1
BER,BCN,BER_BCN,1798.0683,2.1,0.00043390222736476716,1
BER,BNA,BER_BNA,7677.466233333333,8.966666666666667,0.00043390222736476716,1
BER,FAB,BER_FAB,1312.8752666666664,1.5333333333333332,0.00043390222736476716,1
BER,FRA,BER_FRA,656.4376333333333,0.7666666666666667,0.00043390222736476716,1
BER,LAX,BER_LAX,9318.560316666666,10.883333333333333,0.00043390222736476716,1
BER,MMU,BER_MMU,6906.865533333333,8.066666666666666,0.00043390222736476716,1
BER,STN,BER_STN,1198.7122,1.4,0.00043390222736476716,1
BER,TEB,BER_TEB,6864.054383333334,8.016666666666667,0.00043390222736476716,1
BFI,ANC,BFI_ANC,2597.2097666666664,3.033333333333333,0.00043390222736476716,1
BFI,APA,BFI_APA,1812.3386833333332,2.1166666666666667,0.00043390222736476716,1
BFI,APC,BFI_APC,1198.7122,1.4,0.00043390222736476716,2
BFI,ASE,BFI_ASE,1655.3644666666667,1.9333333333333333,0.00043390222736476716,1
BFI,BCN,BFI_BCN,8048.4962,9.4,0.00043390222736476716,1
BFI,BDS,BFI_BDS,8804.826516666666,10.283333333333333,0.00043390222736476716,1
BFI,BED,BFI_BED,3824.4627333333333,4.466666666666667,0.00043390222736476716,2
BFI,BER,BFI_BER,7606.114316666666,8.883333333333333,0.00043390222736476716,1
BFI,BJC,BFI_BJC,1683.9052333333334,1.9666666666666668,0.00043390222736476716,1
BFI,BMA,BFI_BMA,7420.599333333333,8.666666666666666,0.00043390222736476716,1
BFI,BRU,BFI_BRU,7791.6293,9.1,0.00043390222736476716,1
BFI,BZN,BFI_BZN,984.6564499999998,1.15,0.00043390222736476716,4
BFI,CPH,BFI_CPH,7520.492016666666,8.783333333333333,0.00043390222736476716,3
BFI,DAL,BFI_DAL,3068.132416666667,3.5833333333333335,0.00043390222736476716,1
BFI,EGE,BFI_EGE,1612.5533166666667,1.8833333333333333,0.00043390222736476716,1
BFI,ELP,BFI_ELP,2254.7205666666664,2.6333333333333333,0.00043390222736476716,1
BFI,EUG,BFI_EUG,642.16725,0.75,0.00043390222736476716,2
BFI,FCA,BFI_FCA,784.8710833333332,0.9166666666666666,0.00043390222736476716,1
BFI,FLL,BFI_FLL,4095.6000166666663,4.783333333333333,0.00043390222736476716,1
BFI,FOK,BFI_FOK,3795.921966666667,4.433333333333334,0.00043390222736476716,1
BFI,FXE,BFI_FXE,4438.089216666666,5.183333333333334,0.00043390222736476716,1
BFI,HDN,BFI_HDN,1412.76795,1.65,0.00043390222736476716,2
BFI,HIO,BFI_HIO,485.1930333333333,0.5666666666666667,0.00043390222736476716,1
BFI,HND,BFI_HND,8918.989583333332,10.416666666666666,0.00043390222736476716,7
BFI,HNL,BFI_HNL,4709.2265,5.5,0.00043390222736476716,1
BFI,IAD,BFI_IAD,3681.7589,4.3,0.00043390222736476716,3
BFI,ICT,BFI_ICT,2354.61325,2.75,0.00043390222736476716,5
BFI,JAC,BFI_JAC,1270.0641166666667,1.4833333333333334,0.00043390222736476716,1
BFI,JNU,BFI_JNU,1626.8237,1.9,0.00043390222736476716,1
BFI,KIX,BFI_KIX,8505.148466666666,9.933333333333334,0.00043390222736476716,1
BFI,KOA,BFI_KOA,4766.308033333333,5.566666666666666,0.00043390222736476716,3
BFI,LAS,BFI_LAS,1783.7979166666667,2.0833333333333335,0.00043390222736476716,7
BFI,SJC,BFI_SJC,1555.4717833333332,1.8166666666666667,0.00043390222736476716,11
BFI,LBG,BFI_LBG,8333.903866666666,9.733333333333333,0.00043390222736476716,2
BFI,LIH,BFI_LIH,4723.496883333333,5.516666666666667,0.00043390222736476716,1
BFI,LTN,BFI_LTN,7220.813966666667,8.433333333333334,0.00043390222736476716,1
BFI,MDW,BFI_MDW,2868.34705,3.35,0.00043390222736476716,1
BFI,MMV,BFI_MMV,528.0041833333333,0.6166666666666667,0.00043390222736476716,1
BFI,MRY,BFI_MRY,1569.7421666666667,1.8333333333333335,0.00043390222736476716,3
BFI,MSY,BFI_MSY,3153.754716666667,3.6833333333333336,0.00043390222736476716,1
BFI,NHT,BFI_NHT,7491.95125,8.75,0.00043390222736476716,1
BFI,NUQ,BFI_NUQ,1398.4975666666667,1.6333333333333333,0.00043390222736476716,7
BFI,OAK,BFI_OAK,1412.76795,1.65,0.00043390222736476716,5
BFI,OGG,BFI_OGG,4837.65995,5.65,0.00043390222736476716,2
BFI,OMA,BFI_OMA,2154.8278833333334,2.5166666666666666,0.00043390222736476716,1
BFI,OPF,BFI_OPF,4395.278066666667,5.133333333333334,0.00043390222736476716,1
BFI,ORD,BFI_ORD,2854.076666666667,3.3333333333333335,0.00043390222736476716,1
BFI,OXR,BFI_OXR,1569.7421666666667,1.8333333333333335,0.00043390222736476716,1
BFI,PAE,BFI_PAE,299.67805,0.35,0.00043390222736476716,1
BFI,PBI,BFI_PBI,4124.140783333333,4.816666666666666,0.00043390222736476716,2
BFI,PDK,BFI_PDK,3210.83625,3.75,0.00043390222736476716,1
BFI,PDX,BFI_PDX,456.65226666666666,0.5333333333333333,0.00043390222736476716,4
BFI,PEG,BFI_PEG,8733.4746,10.2,0.00043390222736476716,1
BFI,PRG,BFI_PRG,8048.4962,9.4,0.00043390222736476716,1
BFI,PWK,BFI_PWK,2739.9136,3.2,0.00043390222736476716,1
BFI,SAN,BFI_SAN,1769.5275333333334,2.066666666666667,0.00043390222736476716,2
BFI,SBA,BFI_SBA,1541.2014,1.8,0.00043390222736476716,1
BFI,SCK,BFI_SCK,1355.6864166666667,1.5833333333333335,0.00043390222736476716,1
BFI,SFO,BFI_SFO,1469.8494833333334,1.7166666666666668,0.00043390222736476716,3
BFI,LAX,BFI_LAX,1969.3128999999997,2.3,0.00043390222736476716,9
BFI,SLC,BFI_SLC,1284.3345,1.5,0.00043390222736476716,3
BFI,SLE,BFI_SLE,542.2745666666666,0.6333333333333333,0.00043390222736476716,1
BFI,SNA,BFI_SNA,1883.6906000000001,2.2,0.00043390222736476716,1
BFI,SNN,BFI_SNN,7049.569366666666,8.233333333333333,0.00043390222736476716,3
BFI,SUN,BFI_SUN,1013.1972166666666,1.1833333333333333,0.00043390222736476716,2
BFI,TEB,BFI_TEB,3767.3812000000003,4.4,0.00043390222736476716,2
BFI,TMB,BFI_TMB,4038.5184833333333,4.716666666666667,0.00043390222736476716,1
BFI,VNY,BFI_VNY,1840.87945,2.15,0.00043390222736476716,7
BFI,YVR,BFI_YVR,371.02996666666667,0.43333333333333335,0.00043390222736476716,1
BFI,YYJ,BFI_YYJ,328.21881666666667,0.38333333333333336,0.00043390222736476716,2
BFI,ZRH,BFI_ZRH,8362.444633333334,9.766666666666667,0.00043390222736476716,2
BGI,FAB,BGI_FAB,6835.513616666666,7.983333333333333,0.00043390222736476716,3
BGI,FLL,BGI_FLL,3182.2954833333333,3.716666666666667,0.00043390222736476716,3
BGI,MIA,BGI_MIA,3082.4028,3.6,0.00043390222736476716,2
BGI,PBI,BGI_PBI,3239.3770166666663,3.783333333333333,0.00043390222736476716,2
BGI,PMI,BGI_PMI,6393.131733333333,7.466666666666667,0.00043390222736476716,1
BGI,SAV,BGI_SAV,3467.70315,4.05,0.00043390222736476716,1
BGI,SCF,BGI_SCF,6635.72825,7.75,0.00043390222736476716,1
BGI,SDF,BGI_SDF,4124.140783333333,4.816666666666666,0.00043390222736476716,1
BGI,SXM,BGI_SXM,884.7637666666667,1.0333333333333334,0.00043390222736476716,2
BGI,TEB,BGI_TEB,4166.951933333334,4.866666666666667,0.00043390222736476716,1
BGO,ACY,BGO_ACY,5865.127549999999,6.85,0.00043390222736476716,1
BGO,BQH,BGO_BQH,3653.2181333333333,4.266666666666667,0.00043390222736476716,1
BGR,BED,BGR_BED,556.54495,0.65,0.00043390222736476716,2
BGR,BER,BGR_BER,5237.230683333332,6.116666666666666,0.00043390222736476716,1
BGR,BHB,BGR_BHB,299.67805,0.35,0.00043390222736476716,1
BGR,BOS,BGR_BOS,556.54495,0.65,0.00043390222736476716,1
BGR,CMH,BGR_CMH,1584.01255,1.85,0.00043390222736476716,1
BGR,CTH,BGR_CTH,1155.90105,1.35,0.00043390222736476716,1
BGR,DSM,BGR_DSM,2411.694783333333,2.8166666666666664,0.00043390222736476716,1
BGR,HPN,BGR_HPN,899.03415,1.05,0.00043390222736476716,1
BGR,IAD,BGR_IAD,1341.4160333333332,1.5666666666666667,0.00043390222736476716,1
BGR,ORD,BGR_ORD,1883.6906000000001,2.2,0.0002892681515765114,1
BGR,RIL,BGR_RIL,3567.5958333333333,4.166666666666667,0.0002892681515765114,1
BGR,SBA,BGR_SBA,4866.200716666666,5.683333333333334,0.0002892681515765114,1
BGR,SCF,BGR_SCF,4095.6000166666663,4.783333333333333,0.0002892681515765114,1
BGR,SGR,BGR_SGR,3596.1366,4.2,0.0002892681515765114,1
BGR,TEB,BGR_TEB,1041.7379833333334,1.2166666666666668,0.0002892681515765114,2
BGR,YYZ,BGR_YYZ,1141.6306666666665,1.3333333333333333,0.0002892681515765114,1
BHB,BED,BHB_BED,570.8153333333332,0.6666666666666666,0.0002892681515765114,1
BHB,BOS,BHB_BOS,542.2745666666666,0.6333333333333333,0.0002892681515765114,1
BHB,CAK,BHB_CAK,1369.9568,1.6,0.0002892681515765114,1
BHB,IAD,BHB_IAD,1341.4160333333332,1.5666666666666667,0.0002892681515765114,3
BHB,LGA,BHB_LGA,870.4933833333332,1.0166666666666666,0.0002892681515765114,1
BHB,PDK,BHB_PDK,2211.909416666667,2.5833333333333335,0.0002892681515765114,2
BHD,BCN,BHD_BCN,1897.9609833333334,2.216666666666667,0.0002892681515765114,1
BHM,DAL,BHM_DAL,1270.0641166666667,1.4833333333333334,0.0002892681515765114,1
BHM,EGE,BHM_EGE,3139.484333333333,3.6666666666666665,0.0002892681515765114,1
BHX,LTN,BHX_LTN,399.5707333333333,0.4666666666666667,0.0002892681515765114,2
BHX,MHT,BHX_MHT,5494.097583333333,6.416666666666667,0.0002892681515765114,1
BIO,LTN,BIO_LTN,1398.4975666666667,1.6333333333333333,0.0002892681515765114,1
BIO,YQX,BIO_YQX,4452.3596,5.2,0.0002892681515765114,1
BIQ,TEB,BIQ_TEB,6421.6725,7.5,0.0002892681515765114,1
BJC,APA,BJC_APA,328.21881666666667,0.38333333333333336,0.0002892681515765114,2
BJC,ASE,BJC_ASE,313.9484333333333,0.36666666666666664,0.0002892681515765114,1
BJC,AVW,BJC_AVW,1298.6048833333332,1.5166666666666666,0.0002892681515765114,1
BJC,BED,BJC_BED,2582.9393833333334,3.0166666666666666,0.0002892681515765114,1
BJC,BQH,BJC_BQH,7377.788183333333,8.616666666666667,0.0002892681515765114,1
BJC,CHO,BJC_CHO,2154.8278833333334,2.5166666666666666,0.0002892681515765114,1
BJC,CSL,BJC_CSL,1983.583283333333,2.3166666666666664,0.0002892681515765114,1
BJC,EGE,BJC_EGE,313.9484333333333,0.36666666666666664,0.0002892681515765114,1
BJC,EWR,BJC_EWR,2654.2913,3.1,0.0002892681515765114,1
BJC,LAS,BJC_LAS,1198.7122,1.4,0.0002892681515765114,1
BJC,PHL,BJC_PHL,2468.7763166666664,2.8833333333333333,0.0002892681515765114,1
BJC,SJC,BJC_SJC,1840.87945,2.15,0.0002892681515765114,1
BJC,SLC,BJC_SLC,770.6007,0.9,0.0002892681515765114,1
BJC,TYQ,BJC_TYQ,1740.9867666666664,2.033333333333333,0.0002892681515765114,1
BJC,VNY,BJC_VNY,1698.1756166666667,1.9833333333333334,0.0002892681515765114,1
BJZ,IAH,BJZ_IAH,8861.90805,10.35,0.0002892681515765114,1
BKG,DAL,BKG_DAL,727.78955,0.85,0.0002892681515765114,1
BKL,MDW,BKL_MDW,784.8710833333332,0.9166666666666666,0.0002892681515765114,1
BKL,PHL,BKL_PHL,756.3303166666666,0.8833333333333333,0.0002892681515765114,1
BLI,ICT,BLI_ICT,2397.4244,2.8,0.0002892681515765114,1
BLI,MHR,BLI_MHR,1255.7937333333334,1.4666666666666668,0.0002892681515765114,1
BLL,DAL,BLL_DAL,7962.8739000000005,9.3,0.0002892681515765114,1
BLM,APF,BLM_APF,2183.36865,2.55,0.0002892681515765114,1
BLM,BGI,BLM_BGI,3496.2439166666663,4.083333333333333,0.0002892681515765114,1
BLM,FLL,BLM_FLL,1869.4202166666664,2.183333333333333,0.0002892681515765114,1
BLM,HOU,BLM_HOU,2668.5616833333333,3.1166666666666667,0.0002892681515765114,1
BLM,IAD,BLM_IAD,585.0857166666666,0.6833333333333333,0.0002892681515765114,1
BLM,NCE,BLM_NCE,5907.9387,6.9,0.0002892681515765114,1
BLM,PBI,BLM_PBI,2254.7205666666664,2.6333333333333333,0.0002892681515765114,2
BLM,PHL,BLM_PHL,285.4076666666666,0.3333333333333333,0.0002892681515765114,1
BLM,SXM,BLM_SXM,2968.2397333333333,3.466666666666667,0.0002892681515765114,3
BLM,TEB,BLM_TEB,442.38188333333335,0.5166666666666667,0.0002892681515765114,4
BLM,VNY,BLM_VNY,4438.089216666666,5.183333333333334,0.0002892681515765114,2
BLM,YYZ,BLM_YYZ,1041.7379833333334,1.2166666666666668,0.0002892681515765114,1
BLQ,JFK,BLQ_JFK,7149.462049999999,8.35,0.0002892681515765114,1
BLQ,PSA,BLQ_PSA,428.1115,0.5,0.0002892681515765114,1
BLQ,SNN,BLQ_SNN,2154.8278833333334,2.5166666666666666,0.0002892681515765114,1
BLR,KIX,BLR_KIX,5765.234866666667,6.733333333333333,0.0002892681515765114,1
BMA,BER,BMA_BER,1027.4676,1.2,0.0002892681515765114,1
BMA,LBG,BMA_LBG,1812.3386833333332,2.1166666666666667,0.0002892681515765114,1
BMA,MXP,BMA_MXP,1926.50175,2.25,0.0002892681515765114,1
BMA,QSR,BMA_QSR,2368.8836333333334,2.7666666666666666,0.0002892681515765114,1
BMG,MDW,BMG_MDW,599.3561,0.7,0.0002892681515765114,2
BMI,BDA,BMI_BDA,2425.965166666667,2.8333333333333335,0.0002892681515765114,1
BNA,ANR,BNA_ANR,6221.887133333333,7.266666666666667,0.0002892681515765114,1
BNA,BED,BNA_BED,1669.63485,1.95,0.0002892681515765114,2
BNA,DAL,BNA_DAL,1227.2529666666667,1.4333333333333333,0.0002892681515765114,1
BNA,DUB,BNA_DUB,5593.990266666667,6.533333333333333,0.0002892681515765114,1
BNA,ECP,BNA_ECP,841.9526166666666,0.9833333333333333,0.0002892681515765114,1
BNA,FLL,BNA_FLL,1484.1198666666667,1.7333333333333334,0.0002892681515765114,1
BNA,IAD,BNA_IAD,970.3860666666666,1.1333333333333333,0.0002892681515765114,1
BNA,LAF,BNA_LAF,599.3561,0.7,0.0002892681515765114,1
BNA,LAS,BNA_LAS,2968.2397333333333,3.466666666666667,0.0002892681515765114,1
BNA,MCO,BNA_MCO,1198.7122,1.4,0.0002892681515765114,1
BNA,MIA,BNA_MIA,1412.76795,1.65,0.0002892681515765114,1
BNA,MVY,BNA_MVY,1655.3644666666667,1.9333333333333333,0.0002892681515765114,1
BNA,PBI,BNA_PBI,1455.5791,1.7,0.0002892681515765114,2
BNA,PDK,BNA_PDK,556.54495,0.65,0.0002892681515765114,3
BNA,PSP,BNA_PSP,3225.1066333333333,3.7666666666666666,0.0002892681515765114,1
BNA,PWK,BNA_PWK,1041.7379833333334,1.2166666666666668,0.0002892681515765114,1
BNA,TEB,BNA_TEB,1541.2014,1.8,0.0002892681515765114,3
BOB,PPT,BOB_PPT,442.38188333333335,0.5166666666666667,0.0002892681515765114,2
BOD,HPN,BOD_HPN,6735.620933333334,7.866666666666667,0.0002892681515765114,2
BOD,PVD,BOD_PVD,6093.453683333332,7.116666666666666,0.0002892681515765114,1
BOG,GRU,BOG_GRU,4552.252283333333,5.316666666666666,0.0002892681515765114,1
BOG,PBI,BOG_PBI,3053.862033333333,3.5666666666666664,0.0002892681515765114,1
BOG,SFO,BOG_SFO,6407.402116666666,7.483333333333333,0.0002892681515765114,1
BOM,HYD,BOM_HYD,998.9268333333333,1.1666666666666667,0.0002892681515765114,1
BOS,ACC,BOS_ACC,7834.44045,9.15,0.0002892681515765114,1
BOS,ACK,BOS_ACK,342.4892,0.4,0.0002892681515765114,2
BOS,APA,BOS_APA,3339.2697,3.9,0.0002892681515765114,2
BOS,BEC,BOS_BEC,2554.3986166666664,2.9833333333333334,0.0002892681515765114,1
BOS,BED,BOS_BED,214.05575,0.25,0.0002892681515765114,3
BOS,BIO,BOS_BIO,5108.797233333333,5.966666666666667,0.0002892681515765114,1
BOS,BQH,BOS_BQH,5308.5826,6.2,0.0002892681515765114,1
BOS,BWI,BOS_BWI,884.7637666666667,1.0333333333333334,0.0002892681515765114,1
BOS,BZN,BOS_BZN,3481.973533333333,4.066666666666666,0.0002892681515765114,1
BOS,CMH,BOS_CMH,1469.8494833333334,1.7166666666666668,0.0002892681515765114,1
BOS,FOK,BOS_FOK,456.65226666666666,0.5333333333333333,0.0002892681515765114,1
BOS,FRG,BOS_FRG,570.8153333333332,0.6666666666666666,0.0002892681515765114,1
BOS,HNL,BOS_HNL,8719.204216666667,10.183333333333334,0.0002892681515765114,2
BOS,HOU,BOS_HOU,2825.5359,3.3,0.0002892681515765114,1
BOS,HPN,BOS_HPN,556.54495,0.65,0.0002892681515765114,2
BOS,HYA,BOS_HYA,214.05575,0.25,0.0002892681515765114,1
BOS,IAD,BOS_IAD,1070.27875,1.25,0.0002892681515765114,3
BOS,JAC,BOS_JAC,3753.110816666667,4.383333333333334,0.0002892681515765114,1
BOS,LAS,BOS_LAS,4409.54845,5.15,0.0002892681515765114,1
BOS,LBG,BOS_LBG,5437.016049999999,6.35,0.0002892681515765114,1
BOS,LCY,BOS_LCY,5080.256466666667,5.933333333333334,0.0002892681515765114,1
BOS,MIA,BOS_MIA,2283.261333333333,2.6666666666666665,0.0002892681515765114,1
BOS,MVY,BOS_MVY,313.9484333333333,0.36666666666666664,0.0002892681515765114,2
BOS,NAS,BOS_NAS,2283.261333333333,2.6666666666666665,0.0002892681515765114,1
BOS,NHZ,BOS_NHZ,356.75958333333335,0.4166666666666667,0.0002892681515765114,1
BOS,OMA,BOS_OMA,2483.0467,2.9,0.0002892681515765114,1
BOS,OPF,BOS_OPF,2511.587466666667,2.9333333333333336,0.0002892681515765114,1
BOS,ORD,BOS_ORD,1769.5275333333334,2.066666666666667,0.0002892681515765114,1
BOS,PBI,BOS_PBI,2240.4501833333334,2.6166666666666667,0.0002892681515765114,1
BOS,PDK,BOS_PDK,1712.446,2.0,0.0002892681515765114,1
BOS,QQN,BOS_QQN,1897.9609833333334,2.216666666666667,0.0002892681515765114,1
BOS,RKV,BOS_RKV,3638.94775,4.25,0.0002892681515765114,1
BOS,SAN,BOS_SAN,4552.252283333333,5.316666666666666,0.0002892681515765114,1
BOS,SJC,BOS_SJC,4966.0934,5.8,0.0002892681515765114,3
DAL,AUS,DAL_AUS,599.3561,0.7,0.0002892681515765114,11
BOS,VNY,BOS_VNY,4694.956116666666,5.483333333333333,0.0002892681515765114,1
BOS,YFC,BOS_YFC,799.1414666666666,0.9333333333333333,0.0002892681515765114,1
BQH,BGR,BQH_BGR,5337.123366666667,6.233333333333333,0.0002892681515765114,1
BQH,EWR,BQH_EWR,6735.620933333334,7.866666666666667,0.0002892681515765114,1
BQH,IAD,BQH_IAD,6407.402116666666,7.483333333333333,0.0002892681515765114,2
BQH,LBG,BQH_LBG,627.8968666666666,0.7333333333333333,0.0002892681515765114,1
BQH,LTN,BQH_LTN,470.92265000000003,0.55,0.0002892681515765114,6
BQH,MDW,BQH_MDW,6792.702466666667,7.933333333333334,0.0002892681515765114,1
BQH,PHL,BQH_PHL,6507.2948,7.6,0.0002892681515765114,1
BQH,SNN,BQH_SNN,1141.6306666666665,1.3333333333333333,0.0002892681515765114,2
BQH,TEB,BQH_TEB,6236.157516666666,7.283333333333333,0.0002892681515765114,2
BQN,MIA,BQN_MIA,1883.6906000000001,2.2,0.0002892681515765114,1
BRN,AMS,BRN_AMS,970.3860666666666,1.1333333333333333,0.0002892681515765114,1
BRN,SNN,BRN_SNN,1612.5533166666667,1.8833333333333333,0.0002892681515765114,2
BRO,DAL,BRO_DAL,1084.5491333333332,1.2666666666666666,0.0002892681515765114,1
BRS,BOS,BRS_BOS,5337.123366666667,6.233333333333333,0.0002892681515765114,1
BRS,GOT,BRS_GOT,1341.4160333333332,1.5666666666666667,0.0002892681515765114,1
BRS,TEB,BRS_TEB,5922.209083333333,6.916666666666667,0.0002892681515765114,2
BRU,BER,BRU_BER,841.9526166666666,0.9833333333333333,0.0002892681515765114,1
BRU,GOA,BRU_GOA,956.1156833333333,1.1166666666666667,0.0002892681515765114,1
BRU,INV,BRU_INV,1227.2529666666667,1.4333333333333333,0.0002892681515765114,1
BRU,PVD,BRU_PVD,5879.397933333334,6.866666666666667,0.0002892681515765114,1
BRU,TEB,BRU_TEB,6592.9171,7.7,0.0002892681515765114,3
BTF,PGA,BTF_PGA,684.9784,0.8,0.0002892681515765114,1
BTM,FOK,BTM_FOK,3781.6515833333333,4.416666666666667,0.0002892681515765114,1
BTP,ILM,BTP_ILM,856.223,1.0,0.0002892681515765114,1
BTR,IAD,BTR_IAD,1769.5275333333334,2.066666666666667,0.0002892681515765114,1
BTR,MRY,BTR_MRY,3724.5700499999994,4.35,0.0002892681515765114,1
BTR,SAT,BTR_SAT,1041.7379833333334,1.2166666666666668,0.0002892681515765114,1
BTV,APA,BTV_APA,3011.0508833333333,3.5166666666666666,0.0002892681515765114,1
